Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
112566,76353,45,6,single,rented,yes,Civil engineer,Kalyan-Dombivli,Maharashtra,6,13,1
112570,313244,59,10,single,rented,no,Civil servant,Maheshtala,West_Bengal,10,14,1
112574,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
112588,817369,23,12,single,rented,no,Surveyor,Mysore[7][8][9],Karnataka,11,13,0
112591,4570845,47,3,single,rented,no,Web designer,Srinagar,Jammu_and_Kashmir,3,14,1
112600,80183,72,4,single,rented,yes,Financial Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
112604,6073972,69,9,single,rented,no,Surgeon,Erode[17],Tamil_Nadu,3,14,0
112606,533359,50,7,single,rented,no,Engineer,Mumbai,Maharashtra,6,11,1
112609,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,1
112610,2936274,49,4,single,rented,no,Design Engineer,Pondicherry,Puducherry,4,10,1
112619,5959009,50,10,single,rented,no,Computer hardware engineer,Rajahmundry[19][20],Andhra_Pradesh,7,10,0
112627,2986107,21,15,single,rented,no,Consultant,Aurangabad,Maharashtra,8,13,0
112640,3643652,56,2,single,rented,no,Biomedical Engineer,Baranagar,West_Bengal,2,10,1
112661,6600394,66,10,single,rented,no,Chartered Accountant,Pondicherry,Puducherry,5,10,0
112663,245102,36,4,single,rented,no,Web designer,Mango,Jharkhand,4,12,1
112691,6190341,79,13,single,rented,no,Dentist,Rajkot,Gujarat,4,11,0
112698,2244337,26,6,single,rented,yes,Graphic Designer,Moradabad,Uttar_Pradesh,6,12,1
112702,6147575,41,15,single,rented,yes,Hotel Manager,Serampore,West_Bengal,4,12,0
112712,1510736,37,12,single,rented,no,Chartered Accountant,Amaravati,Andhra_Pradesh,5,12,1
112713,4703291,68,11,single,rented,yes,Economist,Bihar_Sharif,Bihar,11,14,0
112729,448021,54,11,single,rented,no,Flight attendant,Solapur,Maharashtra,11,14,1
112736,4367439,29,2,single,rented,no,Graphic Designer,Davanagere,Karnataka,2,11,0
112739,5055709,57,3,single,owned,no,Technical writer,Kurnool[18],Andhra_Pradesh,3,12,1
112745,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,1
112750,912294,62,12,single,rented,yes,Official,Meerut,Uttar_Pradesh,7,12,0
112751,2213823,73,4,single,rented,no,Industrial Engineer,Pondicherry,Puducherry,4,13,0
112783,1364478,33,2,single,rented,no,Official,Akola,Maharashtra,2,11,1
112790,7735112,75,11,single,rented,yes,Comedian,Khammam,Telangana,9,14,0
112796,4388062,28,2,single,rented,no,Biomedical Engineer,Dindigul,Tamil_Nadu,2,10,1
112806,7462954,29,2,single,rented,yes,Web designer,Munger,Bihar,2,11,0
112814,370760,27,16,single,rented,no,Surveyor,Pali,Rajasthan,12,10,0
112833,1091635,74,11,single,rented,yes,Economist,Tumkur,Karnataka,3,11,1
112855,1765870,39,11,single,owned,no,Fashion Designer,Karimnagar,Telangana,11,10,1
112870,7177631,70,14,single,rented,no,Official,Bareilly,Uttar_Pradesh,12,14,0
112873,1729641,38,12,single,rented,no,Hotel Manager,Bhavnagar,Gujarat,12,12,1
112877,1106260,39,8,single,owned,no,Aviator,Raipur,Chhattisgarh,8,10,1
112879,1005797,34,10,single,owned,no,Statistician,Junagadh,Gujarat,10,10,1
112882,2730813,59,6,single,rented,no,Politician,Anantapur,Andhra_Pradesh,4,13,0
112887,3319389,35,5,single,rented,yes,Design Engineer,Ludhiana,Punjab,5,11,0
112888,3337437,67,5,single,rented,no,Comedian,Ichalkaranji,Maharashtra,5,14,1
112896,3298975,49,8,single,rented,yes,Graphic Designer,Morbi,Gujarat,8,12,1
112900,5572727,74,2,single,rented,yes,Statistician,Allahabad,Uttar_Pradesh[5],2,13,1
112903,9437993,77,11,single,owned,no,Computer hardware engineer,Firozabad,Uttar_Pradesh,11,14,0
112910,3148579,45,9,single,rented,no,Police officer,Gudivada,Andhra_Pradesh,9,10,1
112918,3369187,59,3,single,rented,yes,Surgeon,Tirunelveli,Tamil_Nadu,3,14,1
112939,3604122,49,3,single,norent_noown,no,Geologist,Bettiah[33],Bihar,3,10,1
112969,3558638,63,4,single,owned,no,Statistician,Bangalore,Karnataka,4,10,0
112970,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0
112987,1537256,29,5,single,rented,yes,Biomedical Engineer,Bathinda,Punjab,5,14,1
113003,1154849,58,12,single,rented,no,Politician,Delhi_city,Delhi,6,13,0
113024,7942966,51,6,single,rented,yes,Financial Analyst,Ballia,Uttar_Pradesh,4,12,0
113029,1242747,43,14,single,rented,yes,Official,Kanpur,Uttar_Pradesh,12,11,0
113038,9705356,34,9,married,rented,no,Surgeon,Ghaziabad,Uttar_Pradesh,8,14,0
113051,7240595,44,1,single,rented,no,Chemical engineer,Raichur,Karnataka,1,11,0
113054,2274051,41,17,single,rented,yes,Computer operator,Adoni,Andhra_Pradesh,9,11,0
113055,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu_and_Kashmir,3,14,0
113057,926842,26,10,single,owned,no,Financial Analyst,Kolhapur,Maharashtra,10,12,1
113058,8443251,35,4,single,rented,yes,Fashion Designer,Saharsa[29],Bihar,3,10,0
113059,4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
113061,2945781,40,5,single,rented,no,Artist,Jammu[16],Jammu_and_Kashmir,5,10,0
113062,8458068,34,6,single,rented,no,Dentist,Ambattur,Tamil_Nadu,6,13,0
113064,10675,23,1,single,rented,yes,Graphic Designer,Hyderabad,Telangana,1,14,1
113068,6710324,25,0,single,rented,yes,Aviator,Purnia[26],Bihar,0,10,1
113084,1169439,64,11,single,owned,yes,Design Engineer,Durg,Chhattisgarh,4,13,1
113085,1415711,40,5,single,rented,no,Microbiologist,Hindupur,Andhra_Pradesh,5,10,1
113100,4144248,49,19,single,rented,no,Chef,Saharsa[29],Bihar,4,13,0
113122,6274008,47,20,single,rented,no,Politician,Motihari[34],Bihar,9,13,0
113138,3837133,32,3,single,rented,no,Psychologist,Rajahmundry[19][20],Andhra_Pradesh,3,11,1
113140,2889065,66,14,single,rented,no,Flight attendant,Chapra,Bihar,7,14,0
113145,5062611,66,12,single,rented,no,Civil engineer,Anantapuram[24],Andhra_Pradesh,3,11,0
113150,4262611,57,0,single,rented,no,Aviator,Gopalpur,West_Bengal,0,10,1
113153,5599895,21,13,single,rented,no,Hotel Manager,Tumkur,Karnataka,9,10,0
113180,3524413,77,5,single,rented,no,Artist,Giridih,Jharkhand,5,11,1
113183,1148139,27,9,single,rented,no,Statistician,Visakhapatnam[4],Andhra_Pradesh,5,14,1
113188,8639811,68,18,single,rented,no,Hotel Manager,Rajkot,Gujarat,7,10,0
113198,2748810,71,2,single,rented,no,Hotel Manager,Suryapet,Telangana,2,10,1
113219,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,1
113225,2162609,42,0,single,rented,no,Consultant,Gwalior,Madhya_Pradesh,0,12,1
113235,4226060,49,2,single,rented,no,Hotel Manager,Sikar,Rajasthan,2,11,1
113239,2336648,25,9,married,rented,yes,Microbiologist,Pune,Maharashtra,6,11,0
113245,4209565,50,1,single,rented,no,Petroleum Engineer,Varanasi,Uttar_Pradesh,1,14,1
113250,2699320,27,1,single,rented,no,Police officer,Mangalore,Karnataka,1,10,1
113253,8915716,46,3,single,rented,no,Software Developer,Aizawl,Mizoram,3,11,0
113260,8688804,34,12,single,rented,no,Biomedical Engineer,Baranagar,West_Bengal,7,11,0
113264,7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,1
113276,2154544,45,5,single,rented,no,Graphic Designer,Bhagalpur,Bihar,4,14,0
113277,8881870,69,5,married,rented,no,Magistrate,Bilaspur,Chhattisgarh,5,14,0
113280,6513854,25,13,single,rented,no,Biomedical Engineer,Silchar,Assam,9,11,0
113290,5712282,59,1,married,rented,no,Economist,Noida,Uttar_Pradesh,1,12,0
113308,5616643,63,15,single,rented,no,Lawyer,Hyderabad,Telangana,8,11,0
113318,678684,67,1,single,rented,no,Magistrate,Kirari_Suleman_Nagar,Delhi,1,10,1
113325,156632,62,5,single,rented,no,Technical writer,Chandrapur,Maharashtra,5,10,1
113331,355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
113334,2302129,25,0,single,owned,no,Analyst,Junagadh,Gujarat,0,13,0
113335,7722579,70,9,married,rented,no,Design Engineer,Rajahmundry[19][20],Andhra_Pradesh,9,11,0
113340,6152639,27,12,single,rented,no,Scientist,Chennai,Tamil_Nadu,7,11,0
113356,8973412,54,7,single,rented,no,Designer,Salem,Tamil_Nadu,5,12,0
113360,5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14,0
113362,606432,39,9,single,rented,no,Chemical engineer,Gwalior,Madhya_Pradesh,6,10,1
113365,990478,26,15,single,norent_noown,no,Geologist,Ahmednagar,Maharashtra,5,13,0
113375,4590372,42,16,single,rented,no,Hotel Manager,Shahjahanpur,Uttar_Pradesh,7,11,0
113377,4727841,52,8,single,rented,no,Technology specialist,Tenali,Andhra_Pradesh,8,12,0
113391,9120988,28,9,single,rented,no,Physician,Erode[17],Tamil_Nadu,9,12,0
113411,3248372,30,4,single,rented,no,Mechanical engineer,Bijapur,Karnataka,3,10,0
113436,5909225,67,1,married,rented,no,Graphic Designer,Vijayanagaram,Andhra_Pradesh,1,11,0
113440,3053891,25,14,single,rented,no,Firefighter,Proddatur,Andhra_Pradesh,14,11,0
113443,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
113452,2247878,42,17,single,rented,no,Chemical engineer,Raurkela_Industrial_Township,Odisha,4,12,0
113461,2116007,24,5,single,rented,yes,Analyst,Suryapet,Telangana,5,13,1
113469,4700701,48,14,single,rented,yes,Secretary,Ulhasnagar,Maharashtra,12,12,0
113500,4759451,60,4,married,rented,no,Official,Meerut,Uttar_Pradesh,4,13,0
113518,2015341,47,6,single,rented,no,Graphic Designer,Panvel,Maharashtra,6,13,0
113532,495619,26,1,single,rented,no,Consultant,Raiganj,West_Bengal,1,14,1
113542,1800877,21,10,married,rented,yes,Software Developer,Narasaraopet,Andhra_Pradesh,5,13,1
113546,6045182,78,6,single,rented,no,Designer,Raichur,Karnataka,6,12,0
113560,1312362,25,7,married,rented,no,Computer hardware engineer,Parbhani,Maharashtra,7,13,1
113572,3489049,66,11,single,rented,no,Software Developer,Tirunelveli,Tamil_Nadu,11,12,0
113580,4945087,50,16,single,owned,no,Chartered Accountant,Jalgaon,Maharashtra,14,10,0
113629,9507533,32,4,married,rented,no,Lawyer,Satna,Madhya_Pradesh,4,11,0
113633,6715263,29,0,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,0,11,1
113656,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
113659,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
113694,6787542,22,0,single,norent_noown,no,Hotel Manager,Phusro,Jharkhand,0,12,1
113704,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,0
113708,2663598,63,15,single,rented,no,Software Developer,Rajahmundry[19][20],Andhra_Pradesh,11,12,0
113732,9446738,55,2,single,rented,no,Design Engineer,Mira-Bhayandar,Maharashtra,2,10,0
113747,6985683,77,13,single,rented,no,Physician,Kamarhati,West_Bengal,4,12,0
113748,6952653,40,6,single,rented,no,Fashion Designer,Sambalpur,Odisha,6,14,0
113750,7995914,71,0,single,rented,no,Petroleum Engineer,Mangalore,Karnataka,0,10,0
113759,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,0
113773,6402349,68,7,single,rented,no,Technology specialist,Kota[6],Rajasthan,7,10,0
113807,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0
113825,368667,48,2,married,rented,no,Computer operator,Moradabad,Uttar_Pradesh,2,13,0
113836,8633347,27,4,single,rented,no,Microbiologist,Aizawl,Mizoram,4,14,0
113841,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0
113859,7469378,62,0,single,rented,yes,Financial Analyst,Korba,Chhattisgarh,0,10,0
113872,6118570,53,14,married,rented,no,Technology specialist,Dehradun,Uttarakhand,14,13,0
113879,2717090,71,2,single,norent_noown,yes,Surgeon,Kottayam,Kerala,2,10,0
113934,6814983,51,18,single,rented,no,Software Developer,Ballia,Uttar_Pradesh,14,11,0
113944,2122622,59,8,single,rented,no,Chemical engineer,Dhanbad,Jharkhand,8,14,0
113947,5965932,74,3,single,rented,no,Army officer,Giridih,Jharkhand,3,13,0
113958,6002096,32,14,single,rented,no,Secretary,Ramagundam[27],Telangana,3,13,0
113962,6201762,46,1,single,rented,no,Lawyer,Kochi,Kerala,1,10,0
113968,129457,74,2,single,owned,yes,Air traffic controller,Gangtok,Sikkim,2,10,0
113971,5663627,29,0,married,rented,yes,Chef,Guna,Madhya_Pradesh,0,14,1
113980,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
113992,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
114025,9559493,77,3,single,rented,no,Army officer,Sirsa,Haryana,3,13,0
114038,6019535,75,9,single,rented,yes,Surveyor,Nadiad,Gujarat,3,13,0
114056,9099029,64,9,married,rented,yes,Chartered Accountant,Bulandshahr,Uttar_Pradesh,7,10,0
114057,7341279,50,0,single,rented,no,Industrial Engineer,Rajpur_Sonarpur,West_Bengal,0,11,0
114067,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,0
114070,2707807,35,12,single,rented,no,Civil engineer,Ambarnath,Maharashtra,4,13,0
114072,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10,0
114084,3608658,70,18,single,rented,no,Computer operator,Burhanpur,Madhya_Pradesh,4,11,0
114092,3753805,68,0,single,rented,no,Physician,Srinagar,Jammu_and_Kashmir,0,13,0
114102,9506949,49,14,single,rented,yes,Civil servant,Bellary,Karnataka,13,11,0
114113,5604044,44,0,single,rented,no,Psychologist,Surat,Gujarat,0,13,0
114118,5270510,50,17,single,rented,no,Software Developer,Karawal_Nagar,Delhi,4,11,0
114134,5965136,36,15,single,rented,no,Software Developer,Jamshedpur,Jharkhand,10,12,0
114152,7087601,68,4,single,rented,no,Flight attendant,Farrukhabad,Uttar_Pradesh,4,12,0
114154,9558695,35,11,single,rented,no,Air traffic controller,Uluberia,West_Bengal,6,12,0
114156,1246172,63,9,single,rented,yes,Designer,Tiruppur,Tamil_Nadu,5,13,0
114158,9493120,63,19,single,rented,no,Hotel Manager,Nagercoil,Tamil_Nadu,12,11,0
114162,8136993,21,16,single,owned,no,Artist,Ramgarh,Jharkhand,3,11,0
114177,214045,54,14,single,rented,no,Air traffic controller,Mathura,Uttar_Pradesh,3,10,0
114179,2873313,29,17,single,norent_noown,no,Chemical engineer,Ludhiana,Punjab,7,13,0
114181,6951975,54,3,single,rented,yes,Analyst,Hubliâ€“Dharwad,Karnataka,3,11,0
114182,3829485,32,2,single,rented,no,Civil engineer,Ozhukarai,Puducherry,2,12,0
114250,1164616,47,11,single,rented,yes,Technical writer,Jamshedpur,Jharkhand,4,10,0
114258,6389996,32,16,single,rented,no,Biomedical Engineer,Jaipur,Rajasthan,7,11,0
114263,1944232,23,20,single,rented,no,Fashion Designer,Bhalswa_Jahangir_Pur,Delhi,14,13,0
114304,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra_Pradesh,3,10,0
114314,9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,0
114327,1900932,69,11,single,rented,no,Mechanical engineer,Erode[17],Tamil_Nadu,5,10,0
114336,6775535,60,20,single,rented,no,Psychologist,Moradabad,Uttar_Pradesh,7,14,0
114337,7808637,65,13,married,rented,no,Consultant,Sambhal,Uttar_Pradesh,7,10,0
114347,1440568,71,0,single,norent_noown,yes,Surgeon,Naihati,West_Bengal,0,12,0
114358,4961796,42,11,single,rented,no,Surgeon,Alappuzha,Kerala,11,14,0
114365,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,0
114390,803487,50,14,single,rented,no,Surgeon,Madurai,Tamil_Nadu,6,14,0
114396,7589290,66,15,single,rented,no,Librarian,Bidhannagar,West_Bengal,8,14,0
114411,9079013,31,6,married,rented,no,Analyst,Malda,West_Bengal,6,10,0
114414,3657551,27,7,single,rented,no,Biomedical Engineer,Thiruvananthapuram,Kerala,7,10,0
114426,1714140,27,10,single,rented,yes,Politician,Howrah,West_Bengal,10,10,1
114434,6932717,37,0,single,rented,no,Engineer,Medininagar,Jharkhand,0,13,0
114459,7732113,34,6,single,rented,no,Industrial Engineer,Bhimavaram,Andhra_Pradesh,6,14,0
114480,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,1
114495,6644494,61,9,single,rented,yes,Air traffic controller,Kalyan-Dombivli,Maharashtra,9,12,0
114509,8259419,36,12,single,rented,yes,Police officer,Berhampur,Odisha,5,14,0
114543,3090546,54,9,single,rented,no,Chemical engineer,Alwar,Rajasthan,5,12,0
114552,9739506,38,19,single,rented,no,Fashion Designer,Dehri[30],Bihar,13,12,0
114553,3732153,30,0,single,rented,no,Design Engineer,Rajkot,Gujarat,0,11,0
114577,8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
114610,3685843,77,15,single,norent_noown,no,Computer hardware engineer,Bareilly,Uttar_Pradesh,8,13,0
114624,4295071,42,12,single,norent_noown,no,Chemical engineer,Dhanbad,Jharkhand,5,10,0
114633,2858493,34,3,single,rented,no,Flight attendant,Anantapuram[24],Andhra_Pradesh,3,12,0
114668,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
114699,1780484,24,10,single,rented,no,Software Developer,Guntur[13],Andhra_Pradesh,5,13,1
114703,850458,75,1,single,rented,no,Hotel Manager,Ambala,Haryana,1,12,0
114705,8261806,70,6,single,rented,no,Graphic Designer,Mangalore,Karnataka,6,11,0
114707,6380792,51,12,single,rented,no,Magistrate,Karimnagar,Telangana,12,13,0
114710,4924865,46,18,single,rented,no,Artist,Kadapa[23],Andhra_Pradesh,14,11,0
114736,7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
114738,3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
114749,4022242,69,17,single,rented,no,Magistrate,Panihati,West_Bengal,9,12,0
114754,6641682,42,0,single,rented,no,Industrial Engineer,Ulhasnagar,Maharashtra,0,10,0
114807,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,0
114811,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
114851,9391736,53,3,single,rented,yes,Librarian,Jodhpur,Rajasthan,3,10,0
114852,4128579,52,15,married,rented,no,Technical writer,Miryalaguda,Telangana,13,13,0
114860,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
114868,3768361,75,9,single,owned,yes,Flight attendant,Jaipur,Rajasthan,6,13,0
114873,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
114922,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
114931,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0
114941,1586203,65,17,single,rented,no,Police officer,Loni,Uttar_Pradesh,5,10,0
114953,2607355,56,7,single,rented,no,Air traffic controller,Jorhat,Assam,7,14,0
114956,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
114958,8649314,67,9,single,rented,no,Financial Analyst,Darbhanga,Bihar,9,12,0
114967,380430,23,1,married,rented,no,Politician,Surat,Gujarat,1,11,0
114982,4342058,26,4,single,rented,yes,Technology specialist,Noida,Uttar_Pradesh,4,10,0
114998,7957694,22,0,single,rented,yes,Computer hardware engineer,Ratlam,Madhya_Pradesh,0,14,1
115003,9464294,42,9,single,rented,no,Computer hardware engineer,Rewa,Madhya_Pradesh,5,10,0
115004,260970,59,2,single,owned,no,Fashion Designer,Hyderabad,Telangana,2,13,0
115011,4888756,59,6,single,rented,no,Physician,Bhilwara,Rajasthan,6,14,0
115034,4072488,71,14,single,rented,no,Economist,Tumkur,Karnataka,4,10,0
115039,6036428,34,7,single,rented,yes,Flight attendant,Uluberia,West_Bengal,6,10,0
115045,6263490,64,19,single,owned,yes,Mechanical engineer,Haldia,West_Bengal,10,10,0
115048,5180835,22,1,single,rented,no,Air traffic controller,Bardhaman,West_Bengal,1,10,1
115071,3780730,28,5,single,rented,no,Aviator,Indore,Madhya_Pradesh,5,14,0
115097,9296631,31,19,single,rented,no,Psychologist,Tiruchirappalli[10],Tamil_Nadu,11,12,0
115101,5004938,64,19,single,rented,no,Microbiologist,Firozabad,Uttar_Pradesh,5,10,0
115109,9879257,35,8,single,rented,yes,Technical writer,Jaipur,Rajasthan,4,10,0
115179,1481287,33,19,single,rented,yes,Fashion Designer,Nanded,Maharashtra,8,11,0
115199,5832406,24,4,single,rented,yes,Designer,Sangli-Miraj_&_Kupwad,Maharashtra,4,12,1
115202,700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
115248,6196741,70,17,single,rented,no,Chartered Accountant,Hajipur[31],Bihar,8,11,0
115250,3422262,78,8,single,rented,yes,Computer hardware engineer,Moradabad,Uttar_Pradesh,8,12,0
115264,9574183,39,14,single,rented,yes,Police officer,Varanasi,Uttar_Pradesh,8,12,0
115281,2415720,79,20,single,rented,no,Graphic Designer,Ghaziabad,Uttar_Pradesh,6,12,0
115321,3921208,43,20,single,rented,yes,Financial Analyst,Buxar[37],Bihar,11,12,0
115341,5764101,35,13,single,rented,no,Architect,Anand,Gujarat,13,11,0
115345,1035064,66,6,single,rented,no,Army officer,Siliguri,West_Bengal,6,11,0
115352,7713626,47,0,single,norent_noown,yes,Designer,Sikar,Rajasthan,0,12,0
115353,7979699,47,15,married,rented,yes,Computer operator,Karnal,Haryana,10,13,0
115354,6683083,69,1,married,rented,no,Psychologist,Purnia[26],Bihar,1,12,0
115364,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,0
115367,1067890,41,14,single,rented,yes,Air traffic controller,Sambalpur,Odisha,3,12,0
115373,6859087,44,8,single,rented,yes,Industrial Engineer,Gandhinagar,Gujarat,6,14,0
115374,4763842,32,2,single,rented,no,Artist,Jhansi,Uttar_Pradesh,2,12,0
115384,1956676,65,12,single,rented,no,Librarian,Vasai-Virar,Maharashtra,8,11,0
115385,8462658,53,16,single,rented,yes,Lawyer,Dhanbad,Jharkhand,12,12,0
115392,4436504,56,9,single,rented,yes,Financial Analyst,Tadepalligudem,Andhra_Pradesh,9,13,0
115395,2300039,36,4,single,rented,no,Civil servant,New_Delhi,Delhi,3,13,0
115413,4320824,63,11,single,rented,yes,Secretary,Silchar,Assam,7,10,0
