Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Profession_Encoded
5605516,51,18,0,0,0,10,14,45
4060312,53,9,0,0,0,8,12,8
3871382,41,0,0,0,0,0,10,48
340075,45,0,0,0,0,0,13,35
8867649,78,1,0,0,0,1,12,35
4510338,53,17,0,0,0,5,10,47
7496225,24,3,0,0,0,3,14,26
3657551,27,7,0,0,0,7,10,47
7186684,55,3,0,0,1,3,12,43
5078422,25,5,0,0,0,5,12,24
668402,69,18,1,0,0,10,14,8
1591082,66,3,0,0,0,3,11,0
3040483,33,7,0,0,1,7,11,37
3413189,60,1,0,0,0,1,13,23
4795051,69,12,0,0,0,12,14,49
2823506,50,12,0,0,0,12,12,7
2604480,26,16,0,0,0,9,12,47
2240686,42,1,0,0,0,1,13,42
3384618,67,3,0,0,0,3,11,36
1621444,22,16,0,0,0,9,11,34
408594,47,16,0,0,1,12,11,36
3217881,76,15,0,0,0,7,13,36
4095889,71,6,0,0,0,6,11,20
6350875,41,5,0,0,0,5,11,33
2421544,46,17,0,0,0,6,13,26
1714140,27,10,0,0,1,10,10,3
2357771,59,1,0,0,1,1,12,46
1327933,79,5,0,0,0,5,13,9
4027965,75,5,1,0,1,5,10,4
5304419,30,5,0,0,0,5,12,9
4586028,52,19,0,0,1,12,12,34
2699320,27,1,0,0,0,1,10,0
3926523,29,6,0,2,1,6,14,11
8528832,63,19,1,0,0,12,11,29
2799879,44,0,0,0,0,0,11,31
2431771,24,10,1,0,0,10,12,30
676370,69,11,0,0,1,11,12,9
5523182,41,16,0,0,1,7,12,0
601404,47,20,0,0,0,8,10,44
3932375,51,19,0,0,1,8,12,50
1395755,68,10,0,0,0,4,14,26
567884,64,2,0,0,1,2,14,38
4060312,53,9,0,0,0,8,12,8
4729504,48,18,0,0,0,7,11,21
3391057,58,17,0,0,0,8,10,0
4485310,49,7,1,0,0,7,14,5
1933724,32,9,0,0,0,5,12,47
9971347,77,19,0,2,1,4,14,23
2003507,61,5,0,0,0,3,10,34
6105581,53,14,0,0,0,3,13,30
330311,73,16,0,2,0,6,13,30
2093984,77,9,0,0,0,3,14,7
2162609,42,0,0,0,0,0,12,11
7831306,21,3,0,0,1,3,12,27
8416838,61,16,0,0,1,9,11,42
4816663,40,18,0,0,0,3,14,38
1173397,47,20,0,2,0,5,10,20
4844257,38,11,0,0,1,4,14,49
2748810,71,2,0,0,0,2,10,7
181844,33,6,1,0,0,6,11,42
4114765,50,20,0,0,0,12,10,7
7932170,66,4,0,0,0,4,12,12
2779765,45,11,0,0,0,4,13,25
250306,23,15,0,0,0,10,14,22
6892122,68,4,0,0,0,4,13,41
6196741,70,17,0,0,0,8,11,18
5002101,37,6,0,0,1,6,14,47
533359,50,7,0,0,0,6,11,6
6486411,48,10,0,1,0,10,11,38
3418330,66,16,0,0,1,9,12,47
691154,49,4,0,0,1,4,13,39
2196198,28,20,0,0,0,14,10,30
9226716,55,3,0,0,0,3,11,9
90178,76,9,0,0,0,9,11,2
2593784,66,1,0,0,1,1,11,10
863266,32,6,0,0,0,6,12,45
3503065,57,4,0,0,0,4,10,28
2429683,43,20,0,0,0,14,11,21
2102599,77,19,0,0,0,14,10,47
6173989,30,8,0,0,0,6,11,3
858275,37,0,0,0,0,0,14,33
4417876,79,8,0,0,0,8,13,40
5650786,64,0,0,0,0,0,13,34
827855,41,15,0,0,0,8,13,39
1147333,32,17,1,0,1,12,13,0
9579515,30,19,0,0,1,12,12,3
1041320,47,3,0,0,0,3,12,0
4727841,52,8,0,0,0,8,12,41
5648251,48,2,0,0,1,2,13,9
8230848,34,3,0,0,0,3,14,10
291391,33,8,0,0,0,6,13,19
2278568,25,4,0,0,0,4,12,11
6732695,39,13,0,0,0,5,12,6
3186643,68,6,1,0,0,6,12,40
4774357,48,12,1,0,0,12,14,31
3890930,26,19,0,0,0,7,13,46
4986118,72,19,0,0,1,10,13,2
4763378,70,6,0,0,1,6,14,45
9362365,23,19,0,0,1,11,13,32
7363274,70,9,1,0,0,5,14,8
2635606,59,8,0,0,0,4,12,14
2943970,24,10,0,0,1,10,10,24
792344,69,14,0,0,1,11,11,20
1242747,43,14,0,0,1,12,11,10
8273441,37,11,0,0,0,9,10,1
3298975,49,8,0,0,1,8,12,9
2116007,24,5,0,0,1,5,13,16
4260745,45,0,1,1,0,0,13,36
4239717,21,5,0,0,0,5,12,39
6472266,21,2,0,0,1,2,11,23
6492805,55,3,0,0,0,3,12,18
1621444,22,16,0,0,0,9,11,34
3845764,56,19,0,0,0,14,12,50
3020601,40,11,0,2,0,4,11,46
7886476,55,8,0,0,1,8,10,4
8748167,36,10,0,0,0,10,14,24
2285062,38,2,0,0,0,2,12,34
1885923,46,16,0,0,0,8,14,5
7765404,55,8,0,1,0,5,12,33
4245438,43,9,0,0,1,6,11,45
3146537,59,20,0,0,0,11,10,37
3167636,43,10,0,0,0,10,10,19
313244,59,10,0,0,0,10,14,12
1519180,59,2,0,0,1,2,10,24
9112796,27,5,0,0,1,5,12,43
5680109,47,20,0,0,0,5,14,43
1298318,30,1,0,0,1,1,12,7
1768042,44,0,0,0,0,0,10,32
2943761,63,10,0,0,1,10,13,41
8973412,54,7,0,0,0,5,12,49
2607516,76,5,0,0,1,5,11,16
3372296,26,10,1,0,0,10,12,5
9666755,73,4,0,0,1,3,14,16
9017508,40,17,1,0,1,6,13,44
206151,68,16,0,2,0,3,12,38
801797,45,16,0,0,0,10,14,32
1131868,46,10,0,0,0,10,12,2
2838734,58,14,0,0,0,5,10,20
1540258,45,1,0,0,1,1,13,34
1342169,37,16,0,0,0,8,12,36
1473816,68,10,0,0,0,10,12,18
423074,54,16,0,0,0,14,11,4
4258977,66,19,0,0,0,7,14,22
1818040,54,1,0,0,0,1,14,25
3635824,56,8,0,0,0,8,13,2
3831918,54,7,0,0,1,6,14,24
3139818,57,20,1,0,0,3,10,25
2310149,35,9,0,0,0,9,11,25
3762111,61,13,0,0,1,6,13,36
5023035,26,10,0,0,1,9,13,44
3676147,60,19,0,0,1,8,11,40
3619702,52,13,0,0,1,3,14,37
8725839,48,3,0,0,0,3,13,31
2074547,55,14,0,0,0,11,13,37
1549128,23,12,0,0,0,12,14,22
8886933,41,17,0,0,0,4,13,23
2363227,66,18,0,0,1,4,11,14
6430290,48,7,0,0,1,7,11,22
9749077,75,3,1,0,0,3,14,21
1578598,50,11,0,0,0,11,11,4
1886741,37,11,0,0,0,11,14,34
5485064,27,2,0,0,0,2,12,49
4258482,32,11,0,0,0,11,10,5
5515243,64,12,0,0,0,11,12,32
2688331,68,16,0,0,0,8,11,38
4611043,30,12,0,0,1,11,14,42
7221167,31,8,0,0,0,8,14,29
8733563,76,17,0,0,0,12,14,10
2740967,63,5,0,0,0,5,13,12
8139107,35,17,1,0,1,12,10,41
4829059,59,17,1,0,0,11,13,2
2010564,71,16,0,0,1,3,12,31
1085302,69,4,0,0,0,4,10,1
5005660,23,1,0,0,0,1,14,8
6365998,45,8,0,0,0,4,10,47
9856572,75,8,0,0,0,8,12,2
9599976,59,15,0,0,0,3,10,17
1695214,44,9,0,0,1,8,10,31
5173221,55,17,0,0,0,8,13,31
9206729,62,7,1,0,0,7,10,50
2936833,57,9,0,0,1,9,13,47
9364159,77,6,1,0,0,4,11,4
7469378,62,0,0,0,1,0,10,21
5172110,64,12,0,0,1,4,12,22
2837107,70,3,0,0,0,3,11,11
1380103,33,1,0,0,1,1,10,34
5249106,23,14,0,0,1,3,14,7
3318506,77,19,0,0,1,5,12,16
250968,60,7,0,0,0,4,14,33
5493176,32,17,0,0,0,8,12,44
1966474,26,16,0,0,1,4,10,47
1148139,27,9,0,0,0,5,14,43
3002790,66,19,0,0,0,12,10,31
4726953,61,14,0,0,0,14,14,25
3390339,22,19,0,0,0,3,13,36
3195763,44,1,0,2,1,1,14,10
72998,51,16,0,0,0,13,13,2
1303701,34,20,0,0,0,3,13,45
2915952,59,17,0,0,0,12,11,46
2833907,61,11,1,0,0,6,12,29
8668183,47,5,0,0,1,5,13,19
4848679,48,3,0,0,0,3,14,28
2116651,55,18,0,0,1,12,14,9
8755375,55,8,0,0,0,5,14,31
2561886,41,6,0,0,1,5,14,48
3212655,67,19,0,0,0,7,14,28
4232176,27,4,0,0,0,3,10,0
4407262,64,8,0,0,1,6,11,8
1839079,43,11,1,0,0,10,11,13
2974065,76,10,0,0,0,10,14,40
8007329,77,9,0,0,1,9,13,38
1677705,42,14,0,0,0,13,14,35
5646079,40,9,0,0,0,9,10,32
6800438,66,7,0,0,1,7,12,28
3545264,51,9,0,0,0,9,11,24
2503612,25,18,0,0,0,6,11,31
9374682,54,1,1,0,0,1,12,32
8768562,67,13,1,0,0,4,10,46
431500,51,10,0,0,1,10,11,24
2724690,56,1,0,0,1,1,12,12
8111049,71,2,0,2,0,2,14,38
2859480,30,14,0,2,0,10,12,40
1769969,60,3,0,0,1,3,11,30
4465809,25,6,0,0,0,4,12,38
2158013,21,6,0,2,1,6,10,32
9726951,72,11,0,0,0,6,13,17
6552503,21,15,1,0,1,3,11,22
681770,28,5,0,0,1,5,14,17
622010,65,8,0,0,0,8,13,11
2278568,25,4,0,0,0,4,12,11
6805823,48,2,1,0,1,2,12,35
8618183,74,6,0,0,0,3,11,36
5484464,58,2,0,0,1,2,12,19
9560785,22,4,0,0,0,4,11,45
245102,36,4,0,0,0,4,12,15
4594210,69,10,0,0,1,9,13,18
8521702,40,15,0,0,1,10,10,4
4510519,73,3,0,2,1,3,10,5
7226673,23,6,0,0,0,5,10,1
7496169,25,14,0,0,1,10,11,25
3589702,68,15,0,0,0,5,13,15
7545693,50,14,0,0,0,4,14,6
2309662,64,12,0,2,0,10,11,30
4094969,61,13,0,0,0,4,11,14
933077,40,8,0,0,1,8,10,25
9784111,22,20,1,0,0,10,13,29
7853718,24,8,0,0,0,7,11,29
489402,61,10,0,0,0,10,12,27
1832053,63,14,1,0,1,7,14,50
2391997,69,19,0,0,0,6,11,5
9349211,56,10,0,1,0,4,13,19
3220675,42,6,0,0,1,4,12,45
6894008,66,3,1,0,0,3,12,30
5368414,46,5,0,0,0,5,11,43
2842597,31,17,0,0,1,10,10,8
555482,32,12,0,0,0,9,11,18
10675,23,1,0,0,1,1,14,9
80183,72,4,0,0,1,4,13,21
9474065,73,11,0,0,0,3,11,9
4613668,79,20,0,0,0,4,11,43
3623971,21,7,0,0,0,7,13,5
5055461,41,11,0,0,0,10,12,18
5429018,71,7,0,0,0,3,10,8
3809566,76,12,0,1,0,8,10,49
4147754,21,18,0,0,0,8,12,0
6368227,34,20,0,0,0,4,14,34
5311549,56,12,0,0,0,8,11,13
700444,24,0,0,0,0,0,11,11
3342118,78,9,0,0,0,6,11,47
1464687,23,12,0,0,1,12,13,12
2180158,50,3,0,0,0,3,12,39
5331462,57,20,0,0,1,8,14,26
1221333,33,4,0,2,1,4,12,20
2204102,22,17,0,0,0,7,12,38
4103243,24,8,0,0,1,4,11,17
6119115,63,16,0,0,0,7,12,11
8695578,50,16,0,0,0,7,11,5
1818095,30,1,1,0,0,1,11,9
2584624,31,14,0,0,0,8,12,47
2363864,59,9,0,0,0,4,10,0
2946448,63,0,0,0,0,0,13,34
1032567,35,2,0,0,1,2,11,34
3075503,32,17,0,0,0,3,13,5
5456621,60,16,0,0,0,9,13,16
5576354,76,20,0,0,1,6,10,32
9910826,79,8,0,0,0,8,10,38
5769906,48,5,1,0,0,4,11,32
1108464,57,20,0,0,0,7,14,6
424512,60,16,0,0,0,5,11,49
6190329,21,13,0,0,0,13,11,2
1538951,73,9,0,0,1,9,10,2
3632441,66,2,0,0,1,2,13,43
8495396,68,11,0,0,0,9,13,10
7642419,39,12,1,0,0,12,10,44
8233531,60,13,0,0,0,9,11,19
3798306,42,11,0,0,1,11,14,2
2108904,75,12,0,0,0,6,12,43
4089303,75,2,0,0,0,2,13,10
4828285,60,12,0,0,1,10,11,45
5082643,66,3,0,0,1,3,13,9
1759925,47,18,0,2,0,7,14,36
2020252,78,4,0,0,0,4,10,17
6483163,37,12,0,0,1,9,10,49
968391,77,13,0,0,0,9,12,31
9287791,79,4,0,0,1,4,12,6
5978301,73,7,0,0,1,7,11,13
2974289,22,3,0,0,0,3,13,12
8744579,34,3,1,0,1,3,12,15
5186187,76,2,0,0,0,2,12,34
2667227,76,6,0,0,0,6,14,10
1360053,47,9,0,0,0,4,11,4
46750,33,13,0,0,1,10,11,20
3952093,57,7,0,0,0,7,10,0
1290647,39,1,0,0,1,1,13,17
1133068,53,12,0,0,0,12,11,50
583557,27,3,0,0,0,3,10,16
753622,74,18,0,0,0,10,10,22
2150868,48,9,0,0,0,6,12,37
9128273,76,7,0,0,0,4,11,13
1043413,33,16,0,0,0,8,13,7
1923707,40,16,0,0,0,4,12,22
291391,33,8,0,0,0,6,13,19
1486552,57,8,0,0,0,8,14,46
2965928,57,8,0,0,0,6,11,49
4184636,55,2,0,0,1,2,10,10
4132908,65,7,0,0,0,3,11,11
290909,43,8,0,0,0,5,13,3
3610058,56,20,0,0,1,3,12,31
4726953,61,14,0,0,0,14,14,25
6440066,74,15,0,0,0,8,11,40
2162609,42,0,0,0,0,0,12,11
2088495,59,20,1,0,0,11,13,2
5683509,62,19,0,0,0,4,14,50
6374120,60,5,0,0,1,4,13,49
4262635,29,3,0,0,0,3,13,4
3784689,39,7,1,0,0,7,11,9
3745099,27,10,0,0,0,10,11,16
4428363,46,11,0,0,0,11,10,4
3108450,53,20,0,0,1,8,13,7
5783146,51,18,0,0,0,7,12,45
64122,42,1,0,0,0,1,12,33
5446457,48,7,0,0,0,7,14,16
800194,33,5,0,0,0,5,13,8
5319278,24,13,0,0,0,3,10,46
321358,78,17,0,0,0,9,13,34
9464966,67,14,0,1,1,14,10,43
6865993,48,19,0,0,0,8,13,31
6906444,52,15,0,0,0,12,14,5
7829826,58,6,0,0,1,6,11,15
3224348,67,0,1,2,0,0,13,19
826478,33,15,0,0,0,13,11,8
8177616,33,9,0,0,0,9,13,24
4356797,57,4,0,2,0,4,12,38
3086965,21,3,0,0,0,3,13,28
238000,75,10,0,0,0,10,12,21
2152214,50,14,0,0,1,7,13,29
8420858,55,14,0,0,0,7,13,41
6205775,75,7,0,0,0,7,10,34
6000177,70,1,0,0,0,1,14,7
8026612,38,13,0,0,1,9,11,45
9082033,57,9,0,0,0,5,14,50
3424035,24,2,0,0,0,2,14,43
4250194,28,9,0,0,0,8,13,43
5539169,30,6,1,0,0,6,13,36
9451139,22,17,0,0,0,14,14,45
3363691,51,13,0,0,1,6,14,2
9829765,31,14,0,0,0,12,14,14
2648696,63,8,0,0,1,5,10,10
4137087,25,11,0,0,1,11,10,46
2940425,77,16,0,0,1,7,10,8
1065899,29,13,0,0,0,8,14,45
5994422,62,17,0,0,0,6,13,38
3283513,25,17,1,2,0,4,13,38
2143718,25,0,0,1,1,0,10,8
2158013,21,6,0,2,1,6,10,32
9787696,69,5,0,0,1,5,12,35
8171432,69,8,0,2,1,6,10,6
1989100,63,19,0,0,0,12,11,33
5082643,66,3,0,0,1,3,13,9
2391997,69,19,0,0,0,6,11,5
870659,44,15,0,0,0,4,10,46
2282191,33,8,0,2,1,4,13,10
460547,70,20,0,0,0,4,12,4
9649624,50,18,0,0,1,5,10,49
2608316,63,13,0,0,1,13,11,27
594921,70,20,0,0,1,12,11,22
3831842,58,4,0,0,0,4,14,12
80183,72,4,0,0,1,4,13,21
4825413,45,18,0,0,1,11,14,48
5656977,24,1,0,0,1,1,13,14
8631245,29,10,0,0,1,8,14,23
2168034,31,6,0,0,0,6,12,10
9043837,22,6,0,0,1,6,12,41
3512152,35,3,0,1,1,3,13,37
7584472,37,20,0,0,0,12,11,24
6694133,52,6,0,0,0,6,10,50
3994234,72,18,0,0,0,4,13,37
1066119,69,16,0,0,1,12,11,40
7369452,45,5,0,0,0,5,10,29
2152214,50,14,0,0,1,7,13,29
1729641,38,12,0,0,0,12,12,7
1666705,35,9,0,0,1,7,11,26
5486340,61,13,0,0,0,12,11,36
2175504,72,14,0,0,0,11,11,2
417126,72,14,0,0,1,13,14,3
9657655,76,0,0,0,0,0,12,45
814293,32,15,0,0,0,13,11,32
6260643,54,9,0,0,0,9,14,22
2453112,34,6,0,0,0,6,14,31
6983206,79,10,0,0,1,3,14,27
665457,67,1,1,0,1,1,10,3
6406640,67,20,0,0,0,8,10,11
6758342,33,3,0,0,0,3,11,36
965368,54,3,0,0,0,3,14,24
5038238,44,12,0,0,0,12,11,40
659055,68,2,0,0,1,2,13,16
2972376,44,20,0,0,1,5,14,20
960205,66,16,0,0,0,7,11,36
3640062,37,10,0,0,0,10,13,22
6591107,21,16,0,0,1,11,10,0
2400228,24,1,0,0,1,1,12,41
1139981,60,12,0,0,0,12,12,30
1956633,23,13,0,0,0,13,12,45
6814840,53,13,1,0,0,3,11,46
4559022,63,5,0,0,1,5,11,24
2932067,38,11,0,0,1,3,10,14
347356,76,7,0,0,0,6,11,24
4028304,73,18,0,0,0,8,12,37
5535494,35,12,0,0,0,6,14,28
1085710,72,12,0,0,0,9,10,29
2654218,55,15,0,1,0,14,14,41
1765870,39,11,0,2,0,11,10,28
3458394,56,9,0,0,1,9,12,25
7649589,51,7,0,0,0,7,12,44
3093445,31,1,0,0,1,1,10,2
8026920,35,8,0,0,1,5,11,18
3330944,52,7,0,1,0,7,10,47
3145889,47,17,1,0,1,4,11,8
410838,24,9,0,0,0,3,12,29
1147138,24,8,0,0,0,8,12,31
1647890,64,7,0,0,0,7,14,33
6228174,38,17,0,0,1,13,12,8
4892843,67,0,1,0,0,0,10,24
140981,36,17,0,0,1,9,12,11
624985,47,11,0,0,0,6,11,4
8940384,33,10,0,0,0,6,12,50
8487429,70,18,0,0,0,6,10,32
3865774,49,10,0,0,1,10,12,23
1612818,79,10,0,0,0,10,11,33
4833956,32,11,0,0,1,9,12,40
2805855,42,7,0,0,0,7,11,30
6029688,76,16,0,2,1,14,13,17
322911,34,20,1,0,0,5,13,33
156145,69,7,0,0,1,7,13,15
8110051,58,0,0,0,1,0,13,35
5317833,74,14,0,0,0,3,10,19
5899176,38,15,0,0,1,13,10,37
2859501,61,16,1,0,0,7,10,32
2772436,38,17,0,0,1,7,13,30
7861265,23,18,1,0,0,13,12,42
3902265,26,5,0,0,0,3,14,42
2030566,42,8,0,0,0,4,14,43
156145,69,7,0,0,1,7,13,15
6485474,29,3,0,1,0,3,13,45
8891745,58,11,0,0,1,9,11,25
1336270,66,19,0,0,0,8,12,48
2549997,51,15,1,0,0,13,14,43
3879465,27,0,0,2,0,0,10,30
2045156,35,9,0,0,1,9,13,32
9846056,28,12,0,0,0,12,13,16
2837107,70,3,0,0,0,3,11,11
3413189,60,1,0,0,0,1,13,23
2776190,64,16,0,0,1,4,10,11
5046084,62,7,1,0,1,6,14,40
8891745,58,11,0,0,1,9,11,25
6305461,41,11,0,0,1,7,14,25
8729941,33,20,0,0,0,11,11,19
2802877,70,14,0,0,0,10,11,7
3157162,48,11,0,0,0,7,14,5
2974017,72,0,1,0,1,0,12,30
6892360,69,19,0,0,1,10,12,34
5641705,23,6,0,0,0,6,11,22
6406820,54,5,0,0,1,3,14,13
3440491,67,3,0,0,0,3,12,42
1254931,59,19,0,0,0,14,10,31
1695876,58,6,0,0,1,6,13,42
846259,46,16,0,0,1,9,12,41
4910728,44,3,1,0,0,3,12,39
245102,36,4,0,0,0,4,12,15
1112644,23,16,0,0,1,6,10,10
1747356,72,12,0,0,0,7,14,5
9846056,28,12,0,0,0,12,13,16
8501077,43,15,0,0,0,9,11,39
2363864,59,9,0,0,0,4,10,0
3437016,74,4,0,0,0,4,14,18
6258257,41,8,0,0,1,7,14,33
900664,66,1,0,2,0,1,12,40
5204762,74,16,0,0,0,6,11,7
3128681,59,4,0,2,0,4,12,8
7192207,41,12,0,0,1,7,11,31
1047915,23,4,0,0,1,4,11,26
4141656,27,20,0,0,0,12,14,31
749923,54,5,0,0,0,5,13,42
3179316,64,0,0,0,1,0,12,31
5674867,69,4,0,0,1,3,10,32
3048347,36,17,0,0,0,14,13,25
2279438,65,3,0,0,0,3,10,50
6758342,33,3,0,0,0,3,11,36
9975789,25,17,0,0,1,10,12,25
4292490,73,6,0,0,0,6,10,8
7005306,25,6,1,0,0,5,12,45
3492662,66,7,0,0,1,7,13,28
1771499,25,15,0,1,0,14,14,35
5331462,57,20,0,0,1,8,14,26
5681211,79,18,0,0,0,8,10,15
2310597,30,6,0,0,0,6,13,41
7779633,57,10,0,0,0,10,13,16
1314671,62,1,0,0,0,1,14,18
5505572,45,1,1,0,1,1,12,1
2556201,62,14,0,0,0,11,12,8
6379099,66,11,0,0,0,4,11,8
6127106,72,7,0,0,0,7,12,23
8284308,51,3,0,2,0,3,12,15
4232176,27,4,0,0,0,3,10,0
9517943,62,6,0,0,0,6,10,11
4591482,21,15,0,2,1,14,10,21
72998,51,16,0,0,0,13,13,2
8125161,39,12,0,0,0,11,10,26
5669046,65,8,0,0,0,4,12,14
64822,33,9,0,0,1,9,11,17
5885687,39,20,0,0,0,3,13,42
8766198,33,0,0,0,0,0,14,22
4544920,36,15,0,0,0,7,10,18
1832117,60,1,0,0,0,1,11,44
1753441,60,0,0,2,1,0,10,14
733884,57,12,0,0,0,6,11,16
1537256,29,5,0,0,1,5,14,47
6946147,48,17,0,0,1,11,11,34
2045156,35,9,0,0,1,9,13,32
4468145,77,6,0,0,0,6,10,21
2915439,62,0,1,0,1,0,13,24
3273099,53,12,0,0,1,9,11,48
4669220,54,10,0,0,1,9,12,47
3533484,47,6,0,0,0,6,12,15
4945087,50,16,0,2,0,14,10,18
3880165,33,1,0,0,0,1,11,46
4059797,29,7,0,0,0,6,12,45
732443,65,4,0,0,0,4,14,14
8253120,38,17,0,0,1,8,10,7
3831842,58,4,0,0,0,4,14,12
4871820,37,12,0,0,0,10,10,15
901466,45,15,0,0,1,8,13,15
6098444,33,15,0,0,0,10,13,35
495078,73,16,0,0,1,6,11,13
4950300,66,20,0,0,0,4,11,38
6550926,35,1,0,0,0,1,11,14
990478,26,15,0,1,0,5,13,2
7018599,53,0,0,0,0,0,13,24
6127106,72,7,0,0,0,7,12,23
1278713,31,14,0,0,0,13,13,48
1951334,40,17,0,0,0,8,12,19
1079145,66,16,0,0,1,9,13,6
4333560,52,3,0,0,0,3,13,15
5697835,55,14,0,2,0,6,14,49
3929663,50,5,0,0,0,5,12,23
737394,50,6,0,0,0,4,12,41
6648323,35,8,0,0,0,6,14,12
1564999,55,12,0,2,1,6,10,7
347356,76,7,0,0,0,6,11,24
4428868,41,18,0,0,0,14,11,22
3278154,56,20,0,0,0,6,12,41
2477727,63,15,0,0,0,7,12,49
743219,54,5,0,2,0,5,12,43
7109627,74,20,0,1,1,14,14,3
9053211,70,10,0,0,0,8,13,19
1528267,58,6,0,0,0,3,11,21
3086136,60,9,0,0,0,6,13,34
7167091,51,19,0,0,1,6,11,46
7051626,32,20,0,0,0,9,14,2
532746,78,18,1,0,1,10,12,44
6905894,39,8,0,0,1,7,11,31
8315205,54,7,0,0,1,7,10,11
279241,41,0,0,0,1,0,14,14
1362373,21,0,0,0,0,0,10,37
3935358,54,15,0,1,1,5,10,39
3338595,23,15,0,0,0,4,10,30
3390492,54,13,1,0,0,10,14,10
3472864,39,10,0,0,1,5,13,4
3732343,75,13,0,0,0,8,14,12
2575197,72,2,0,2,0,2,14,39
8675283,65,20,0,0,0,13,13,44
7171645,31,10,1,0,0,5,14,28
4141656,27,20,0,0,0,12,14,31
5695568,45,3,0,0,0,3,11,27
5093443,56,2,0,0,0,2,14,38
651491,61,6,0,0,1,4,12,25
7047274,44,7,1,2,1,7,13,32
3682664,53,16,0,0,0,12,10,44
7525076,22,3,0,0,0,3,12,34
6161227,22,20,0,0,1,10,12,20
3450031,55,17,0,0,0,3,13,34
9264506,60,7,0,0,1,7,12,11
3177996,28,1,0,0,0,1,12,36
774273,52,4,0,0,0,4,11,4
3855594,39,10,0,0,1,10,13,11
1900157,48,12,0,0,0,12,10,45
3843088,44,10,0,0,1,6,10,19
8018101,63,9,0,0,1,9,13,25
5120408,52,5,0,0,0,5,10,49
716286,60,6,0,0,0,6,11,46
8916605,39,12,0,0,0,7,10,8
2607714,72,11,0,0,0,11,14,34
259809,34,0,0,0,0,0,13,47
2240863,36,8,0,0,0,3,14,22
9693465,74,9,0,0,0,5,12,11
1343772,76,20,0,0,0,10,12,16
2145278,47,9,0,0,1,8,10,32
5001124,46,11,0,2,1,11,11,16
4035806,40,12,0,0,0,12,12,39
3236847,29,4,1,0,0,4,11,37
6619110,30,13,0,1,1,13,14,42
8531817,36,18,0,0,1,14,14,6
6003357,48,9,0,0,0,9,11,26
3412690,66,13,0,0,0,11,14,7
2549997,51,15,1,0,0,13,14,43
3568477,68,15,0,0,0,5,13,46
8986429,70,9,0,0,0,9,12,11
9726951,72,11,0,0,0,6,13,17
3775596,73,1,0,0,0,1,10,50
678684,67,1,0,0,0,1,10,5
7171645,31,10,1,0,0,5,14,28
5285025,78,1,0,0,1,1,11,20
1069291,59,12,1,0,1,12,11,28
6532700,68,18,0,2,0,4,11,36
3876207,63,2,1,0,0,2,13,35
7156599,22,0,0,0,0,0,12,22
2499276,21,0,0,0,0,0,12,14
9215066,69,11,0,0,0,11,10,5
6669730,72,4,0,0,0,3,12,42
6261980,63,9,0,0,0,9,10,14
8256373,33,15,0,0,1,7,13,5
3423478,76,9,0,0,0,4,10,42
893850,73,2,0,0,1,2,13,33
1127903,74,15,0,0,1,3,12,8
2748810,71,2,0,0,0,2,10,7
1920309,60,14,0,0,0,4,13,14
169643,64,6,0,0,0,4,11,29
3750861,23,11,0,0,0,11,11,39
3980648,48,19,0,0,1,3,14,20
6810041,76,3,0,0,0,3,14,32
6121261,23,15,0,0,0,5,14,12
3114473,49,16,1,0,1,10,11,24
9069784,44,18,0,0,0,13,11,8
3453372,47,2,0,0,0,2,10,21
5742111,78,7,0,0,1,4,11,28
1582604,33,1,0,0,1,1,10,6
673616,30,20,1,0,1,7,10,21
6552503,21,15,1,0,1,3,11,22
5842579,63,15,0,0,0,14,13,25
9601652,60,4,1,0,0,4,11,13
2215191,76,10,0,0,0,10,11,14
6598797,60,18,1,0,0,4,11,42
2408696,26,11,0,0,0,11,11,9
1307164,70,6,0,0,0,6,10,18
9361261,38,6,0,0,0,6,14,6
6828373,69,13,0,0,1,3,13,43
8118992,52,5,0,0,0,5,11,34
1680165,67,2,0,0,0,2,11,30
3465071,66,10,0,0,0,8,11,49
1592220,62,12,0,0,0,11,14,37
1741465,57,0,0,0,0,0,11,14
3648918,33,14,0,0,0,7,12,9
8762113,36,1,0,0,0,1,12,43
5311228,33,10,0,0,0,10,13,47
8681228,48,14,1,0,0,9,14,19
6547745,41,14,0,2,1,6,11,22
3248934,40,10,0,0,0,10,12,42
1259577,66,15,0,0,0,3,10,27
8010013,45,11,0,0,0,7,14,19
2474838,64,9,0,0,0,8,10,48
9664578,50,20,0,0,0,10,13,41
2799222,48,2,0,0,0,2,14,29
9533117,30,16,0,0,0,3,13,13
5091752,66,2,0,0,0,2,11,48
4112211,51,19,0,0,1,10,11,37
6222303,57,1,0,0,0,1,10,27
1621444,22,16,0,0,0,9,11,34
1743237,66,0,0,0,0,0,14,12
8734369,28,10,0,0,0,6,11,33
5881185,47,4,0,0,0,4,13,31
3623971,21,7,0,0,0,7,13,5
8906336,69,18,1,0,1,13,11,23
6184253,42,20,0,0,0,12,13,48
4826921,36,5,0,0,0,5,13,15
1110903,36,20,0,0,1,5,12,10
2701403,32,3,0,0,0,3,11,2
147581,74,18,0,1,0,9,11,18
8442438,23,17,0,1,0,3,14,23
2162632,76,7,0,0,1,7,10,4
3625101,28,5,0,0,0,5,10,36
